,Unnamed: 0,Unnamed: 0.1,venue_id,name,lat,lng,address,distance,postalCode,cc,city,state,country,category,tipCount,likes,rating,price_tier,payments,phone,twitter,facebook,menu,formattedAddress,category_name
227,227,227,4b5896fdf964a520f35f28e3,Fondueboden,59.345250748037174,18.040770725717984,Vanadisvägen 42,6243,113 31,SE,Stockholm,Storstockholm,Sverige,French Restaurant,5.0,20.0,8.0,3.0,Credit Cards: Yes,468339900.0,,,,"Vanadisvägen 42, 113 31 Stockholm, Sverige",French Restaurant
228,228,228,5456190d498e550f5b0ef742,Lö Bröd & Patisserie,59.36490275861082,18.12965257090697,Stockholmsvägen 40,8357,,SE,Lidingö,Storstockholm,Sverige,Bakery,8.0,28.0,8.7,1.0,,,,,,"Stockholmsvägen 40, Lidingö, Sverige",Bakery
229,229,229,5523a6fe498eef39439db8ec,Austin Food Works,59.34792009425021,18.046229481697086,Norrtullsgatan 24,6408,113 45,SE,Stockholm,Storstockholm,Sverige,Southern / Soul Food Restaurant,32.0,103.0,8.0,1.0,Credit Cards: Yes,468320704.0,austinfoodworks,892693420770412.0,https://instagram.com/p/6a25flw5jB/,"Norrtullsgatan 24, 113 45 Stockholm, Sverige","Southern / Soul Food Restaurant, BBQ Joint, Bar"
230,230,230,5b97880504d1ae002c4b757f,Las Brasas,59.34474253065604,18.061705827713013,Roslagsgatan 6,5827,113 55,SE,Stockholm,Storstockholm,Sverige,Modern European Restaurant,3.0,8.0,7.8,,,,,,,"Roslagsgatan 6, 113 55 Stockholm, Sverige",Modern European Restaurant
231,231,231,58b55067d772f9552f66142e,Eatnam,59.341905,18.047336,Odengatan 85,5758,113 22,SE,Stockholm,Storstockholm,Sverige,Vietnamese Restaurant,9.0,59.0,7.8,2.0,Credit Cards: Yes (incl. Visa & MasterCard),468305130.0,,,https://eatnam.se/meny/,"Odengatan 85, 113 22 Stockholm, Sverige",Vietnamese Restaurant
232,232,232,4f67677de4b062549dcab7b4,Vigårda,59.33424331354914,18.07113045599206,Norrlandsgatan 13,4579,111 43,SE,Stockholm,Storstockholm,Sverige,Burger Joint,234.0,723.0,7.6,1.0,Credit Cards: Yes,46850524465.0,,,,"Norrlandsgatan 13 (at Mäster Samuelsgatan), 111 43 Stockholm, Sverige",Burger Joint
233,233,233,5c1f9a33f2554e002ba1c6c0,Saravanaa Bhavan,59.338251,18.03582,Sankt Eriksgatan 66,5663,113 20,SE,Stockholm,Storstockholm,Sverige,South Indian Restaurant,4.0,5.0,7.8,,,4687939333.0,,,,"Sankt Eriksgatan 66, 113 20 Stockholm, Sverige","South Indian Restaurant, Vegetarian / Vegan Restaurant"
234,234,234,54ffeb49498ea3fcf0e75688,Kafé Orion,59.34328926168826,18.05062119453516,Norrtullsgatan 10,5839,,SE,Stockholm,Storstockholm,Sverige,Café,15.0,38.0,7.8,1.0,Credit Cards: Yes (incl. American Express & MasterCard),46842866361.0,,,,"Norrtullsgatan 10, Stockholm, Sverige","Café, Coffee Shop"
235,235,235,4cdf04bdaba88cfa851e46d7,Piren Restaurang och Bar,59.33836035264085,18.001305577856254,Kristinebergs Strand 2,6832,112 52,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,25.0,95.0,8.0,2.0,Credit Cards: Yes,4686183030.0,,,,"Kristinebergs Strand 2 (Elersvägen), 112 52 Stockholm, Sverige","Scandinavian Restaurant, French Restaurant"
236,236,236,5293b01111d267e39c4227ed,Selma Deli,59.35586407410449,18.087365664318266,Jaktgatan 4,6934,115 45,SE,Stockholm,Storstockholm,Sverige,Deli / Bodega,4.0,27.0,8.1,1.0,Credit Cards: Yes,46854614454.0,,,,"Jaktgatan 4 (at Brobergsgatan), 115 45 Stockholm, Sverige",Deli / Bodega
237,237,237,4be2a02dd27a20a1d4eb8f5b,Stora Skuggans Värdshus,59.36376007801378,18.074452684921386,Stora Skuggans Väg 12,7827,115 42,SE,Stockholm,Storstockholm,Sverige,Restaurant,3.0,19.0,8.3,1.0,,468155070.0,,1390745641230247.0,,"Stora Skuggans Väg 12, 115 42 Stockholm, Sverige","Restaurant, Café"
238,238,238,4e3a9e67fa766e76ed442f76,Nybroe Smørrebrød,59.335886,18.077792,Nybrogatan 31,4718,,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,5.0,11.0,7.5,2.0,Credit Cards: Yes,4686622320.0,,,,"Nybrogatan 31, Stockholm, Sverige",Scandinavian Restaurant
239,239,239,57c309a9498e1792aabe109c,Esuki Sushi,59.36518419332233,17.993849878480226,Råsundavägen 117A,9458,169 50,SE,Solna,Storstockholm,Sverige,Sushi Restaurant,11.0,37.0,9.3,2.0,Credit Cards: Yes,468276767.0,,,,"Råsundavägen 117A, 169 50 Solna, Sverige",Sushi Restaurant
240,240,240,52fbfd49498ebf539af925e6,Chili Masala,59.362444056182305,18.010868179651165,Hagalundsgatan 19,8705,169 66,SE,Solna Kommun,Storstockholm,Sverige,Indian Restaurant,13.0,50.0,8.6,2.0,Credit Cards: Yes,468277000.0,,,,"Hagalundsgatan 19, 169 66 Stockholm, Sverige","Indian Restaurant, Pakistani Restaurant, Halal Restaurant"
241,241,241,4b0d7fa9f964a520a64923e3,La Tentazione,59.33731925494636,18.06478099528949,Malmskillnadsgatan 60,4982,,SE,Stockholm,Storstockholm,Sverige,Italian Restaurant,6.0,12.0,7.5,2.0,,,,,,"Malmskillnadsgatan 60, Stockholm, Sverige",Italian Restaurant
242,242,242,4bd6b550cfa7b7134bed27da,Restaurang S,59.35651487876122,17.97682027474168,Röntgenvägen 2,9264,171 54,SE,Solna,Storstockholm,Sverige,Scandinavian Restaurant,13.0,40.0,8.7,2.0,,46852506980.0,,,,"Röntgenvägen 2, 171 54 Solna, Sverige",Scandinavian Restaurant
243,243,243,4be5bd6fcf200f474ca6133c,Bockholmen Hav & Restaurang,59.37749178986118,18.05437803268433,Bockholmenvägen 1,9484,170 78,SE,Stockholm,Storstockholm,Sverige,Scandinavian Restaurant,14.0,76.0,8.5,2.0,Credit Cards: Yes,4686242200.0,bockholmengrupp,451863814857586.0,,"Bockholmenvägen 1, 170 78 Stockholm, Sverige",Scandinavian Restaurant
244,244,244,4c0a3ceb009a0f478904e9bf,Långängens Gård,59.357148973717315,18.19364956236989,LÅNGÄNGENS GÅRD 181 41,9439,,SE,Lidingö,Storstockholm,Sverige,Café,6.0,29.0,8.5,1.0,Credit Cards: Yes,4687663460.0,,,,"LÅNGÄNGENS GÅRD 181 41, Lidingö, Sverige",Café
245,245,245,51667c81e4b0aa0480fc1564,Lily’s Burger,59.34048628190813,18.008058081472136,Hornsbergs Strand 47,6756,112 16,SE,Stockholm,Storstockholm,Sverige,Burger Joint,55.0,167.0,7.6,1.0,Credit Cards: Yes (incl. American Express),4686569006.0,,,,"Hornsbergs Strand 47, 112 16 Stockholm, Sverige",Burger Joint
246,246,246,4be69a77910020a1d075d414,Daisy's,59.340587099504525,17.96113959880651,Ulvsundavägen 71,8703,167 32,SE,Stockholm,Storstockholm,Sverige,Fast Food Restaurant,3.0,15.0,7.9,1.0,Credit Cards: Yes,468267019.0,,,,"Ulvsundavägen 71, 167 32 Bromma, Sverige",Fast Food Restaurant
247,247,247,5545f405498e4eaf94be858a,Supreme Burger,59.36423900000001,17.995323000000006,Solnavägen 55,9325,169 51,SE,Solna,Storstockholm,Sverige,Burger Joint,8.0,32.0,7.9,2.0,,46840810559.0,,,,"Solnavägen 55, 169 51 Solna, Sverige",Burger Joint
248,248,248,4cea512df865370461fdbbc4,Klå Fann Thai,59.36136480903467,17.983088954003698,Ekensbergsvägen 97,9459,169 31,SE,Solna,Storstockholm,Sverige,Thai Restaurant,7.0,29.0,7.8,2.0,,468278440.0,,,,"Ekensbergsvägen 97, 169 31 Solna, Sverige",Thai Restaurant
